Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,12 TBL 3,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,,,300 HOUR/12 MONTH MAIN ROTOR TRANSMISSION OIL & FILTER CHANGE,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/25/2025,874.10,,,1013.00,,12,300.00,,,,0,36,30.00,,,,07/25/2026,,1174.10,,,,,,,,29,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,12 TBL 3,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,,,300 HOUR/12 MONTH TAIL ROTOR GEARBOX OIL CHANGE,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/23/2025,874.10,,,1013.00,,12,300.00,,,,0,36,30.00,,,,07/23/2026,,1174.10,,,,,,,,27,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,21 PARAVION 300HR/12M,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,ICA,,300 HOUR / 12 MONTH PARAVION TECH. AIR CONDITIONING SYSTEM INSPECTION,Ref. PR-407AC-120M,,,,,,,07/25/2025,874.10,,,1013.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,07/25/2026,,1174.10,,,,,,,,29,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,25 AA FLT/FLOAT STEP 300HR/12M,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,ICA,,300 HOUR/12 MONTH AERONAUTICAL ACCESSORIES FLIGHTSTEP/FLOATSTEP INSPECTION,AERONAUTICAL ACCESSORIES AA-01162,,,,,,,07/24/2025,874.10,,,1013.00,,12,300.00,,,,,,,,,,07/24/2026,,1174.10,,,,,,,,28,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,25 AFS IBF 300HR/12M,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,ICA,,(RII) 300 HOUR/12 MONTH DONALDSON IBF FILTER CLEANING AND INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,,"Ref. Donaldson Filtration Solutions ICA AFS-BH407-IBF-KIT-ICA, Table 1 and paragraph 7.3.",07/28/2025,874.10,,,1013.00,,12,300.00,,,,,,,,,,07/28/2026,,1174.10,,,,,,,,2,,5,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,RII,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,25 AFS IVF 300HR/12M,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,ICA,,300 HOUR/12 MONTH DONALDSON IVF FILTER CLEANING AND INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,,"Ref. Donaldson Filtration Solutions ICA AFS-BH407-IBF-KIT-ICA, Table 1 and paragraph 7.3.",07/25/2025,874.10,,,1013.00,,12,300.00,,,,,,,,,,07/25/2026,,1174.10,,,,,,,,29,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,25 PARAVION SNOW DEFL 300HR/12M,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,ICA,,300 HOUR/12 MONTH PARAVION SNOW DEFLECTOR AND DZUS HARDWARE INSPECTION,Ref. Paravion PR-206/407SD-120M,,,,,,,07/25/2025,874.10,,,1013.00,,12,300.00,,,,,,,,,,07/25/2026,,1174.10,,,,,,,,29,,4,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,53 04-300,Airframe,1108.50,0.00,0,1322.00,INSPECTION,,AIRWORTHINESS,,300 HOUR TAILBOOM ASSEMBLY AIRWORTHINESS LIMITATIONS INSPECTION,DMC-407-A-04-00-00-00A-288A-A TABLE 2,,,,,,"REF. BHT-407-MPI, CH. 4 AIRWORTHINESS LIMITATIONS TABLE 2 DMC-407-A-04-00-00-00A-288A-A, Table 2 and Figure 5.",07/25/2025,874.10,,,1013.00,0,0,300.00,0,0.00,0.00,0,0,30.00,0,0.00,0.00,,,1174.10,,,,,,,,,,,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,72 72/300,Engine 1,1108.50,1167.00,0,0.00,INSPECTION,,INSPECT,CAE-848668,300 HOUR/12 MONTH ENGINE INSPECTION,RR-M250-C47E/4-O&M Ch. 72-00-00-200-801 Table 6,,,,,,"**USE TABLE 6 ONLY DUE TO SERVICE WITH MOBIL 254 OIL (3RD GENERATION OIL)** In addition to the 150 hour inspection items, perform the following: **SEE SUB ITEMS**",07/28/2025,874.10,,888.00,,,12,300.00,,,,,,,,,,07/28/2026,,1174.10,,,,,,,,2,,5,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407PW,CLASSIC AIR MEDICAL,02/24/2026,1108.50,0,AD 2018-10-06 AMD 39-19281,Airframe,1108.50,0.00,0,1322.00,AD,,,,"AD 2018-10-06 300 HOUR TAIL ROTOR DRIVE SHAFT
C/W initial inspection during manufacture.  Recurring inspection is required every 330 hours.","AD 2018-10-06, Amend. 39-19281 Para. (e)(1)(3)",,,,,,Completed AD 2018-10-06 by inspecting each TR driveshaft segment assembly for rotational and axial play between the adapter and the TR driveshaft.,07/25/2025,874.10,,,1013.00,,,300.00,,,,,,30.00,,,,,,1174.10,,,,,,,,,,,,65.60,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,05 300HR- PERIODIC INSPECTION,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,INSPECT,,300 HOUR /12 MONTH PERIODIC AIRFRAME INSPECTION,DMC-407-A-05-40-00-06A-281A-A,,,,,24.00,"1. Do this inspection every 12 calendar months or every 300 hours of operation. 2. Do all six events of the airframe progressive inspection. Ref. DMC-407-A-05-40-00-06A-281A-A, Complete all 6 Progressive Inspection Events: DMC-407-A-05-40-00-00A-281A-A, DMC-407-A-05-40-00-01A-281A-A,DMC-407-A-05-40-00-02A-281A-A, DMC-407-A-05-40-00-03A-281A-A, DMC-407-A-05-40-00-04A-281A-A, DMC-407-A-05-40-00-05A-281A-A.",07/20/2025,22662.50,,,80044.00,,12,300.00,,,,,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,05 40-00-08A,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,INSPECT,,300 HOUR OPTIONAL EQUIPMENT INSPECTION,"BHT-407-MPI, Chapter 5, Scheduled Inspections",,,,,0.50,"Ref. DMC-407-A-05-40-00-08A-281A-A, Complete Inspection On All Currently Installed/Available Items.",07/19/2025,22662.50,,,80044.00,,,300.00,,,,,,30.00,,,,,,22962.50,,,,,,,,,,,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 HYD TBL 2,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,RII,,(RII) 300 HOUR/12 MONTH HYDRAULIC PUMP DRIVE SPLINE LUBRICATION,DMC-407-A-12-00-00-00A-040A-A Table 2,,,,,1.00,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 2.",07/19/2025,22662.50,,,80044.00,,12,300.00,,,,0,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,RII,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 HYD TBL 3,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,RII,,(RII) 300 HOUR/12 MONTH HYDRAULIC FILTER CLEANING AND INSPECTION,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,1.50,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/19/2025,22662.50,,,80044.00,,12,300.00,,,,0,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,RII,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 HYD TBL 3,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,,,300 HOUR/12 MONTH HYDRAULIC FLUID CHANGE,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,0.50,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/19/2025,22662.50,,,80044.00,,12,300.00,,,,0,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 TBL 1,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,RII,,(RII) 300 HOUR AIRFRAME FUEL FILTER INSPECTION AND CHANGE,DMC-407-A-12-00-00-00A-040A-A,,,,,0.50,**Additional Fuel System Operational Check Required per Ref. DMC-407-A-28-00-00-00A-320A-A after completion.**,07/19/2025,22662.50,,,80044.00,,,300.00,,,,,,30.00,,,,,,22962.50,,,,,,,,,,,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,RII,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 TBL 2,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,,,300 HOUR TAIL ROTOR DRIVE SHAFT & OIL COOLER BEARING LUBRICATION,DMC-407-A-12-00-00-00A-040A-A Table 2,,,,,1.00,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 2.",07/19/2025,22662.50,,,80044.00,,,300.00,,,,,,30.00,,,,,,22962.50,,,,,,,,,,,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 TBL 3,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,,,300 HOUR/12 MONTH MAIN ROTOR TRANSMISSION OIL & FILTER CHANGE,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,1.00,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/19/2025,22662.50,,,80044.00,,12,300.00,,,,0,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,12 TBL 3,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,,,300 HOUR/12 MONTH TAIL ROTOR GEARBOX OIL CHANGE,DMC-407-A-12-00-00-00A-040A-A Table 3,,,,,0.30,"Ref. DMC-407-A-12-00-00-00A-040A-A, Table 3.",07/18/2025,22662.50,,,80044.00,,12,300.00,,,,0,36,30.00,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AA CROSSTUBE 300HR/12M,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/ 12 MONTH AERONAUTICAL ACCESSORIES CROSSTUBE INSPECTION,AERONAUTICAL ACCESSORIES AA-00061 REV. E,,,,,1.00,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AA FLT/FLOAT STEP 300HR/12M,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/12 MONTH AERONAUTICAL ACCESSORIES FLIGHTSTEP/FLOATSTEP INSPECTION,AERONAUTICAL ACCESSORIES AA-01162 REV. J,,,,,1.00,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AA RUBBER CHIN WINDOW,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/ 12 MONTH AERONAUTICAL ACCESSORIES  RUBBER MOUNTED CHIN WINDOW INSPECTION,AERONAUTICAL ACCESSORIES AA-05051 REV. D,,,,,0.20,,07/19/2025,22662.50,,,80044.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,07/19/2026,,22962.50,,,,,,,,23,,4,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AA SKID TUBE 300HR/12M,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/ 12 MONTH AERONAUTICAL ACCESSORIES SKID TUBE INSPECTION,AERONAUTICAL ACCESSORIES AA-01141 REV. E.,,,,,0.20,,07/19/2025,22662.50,,,80044.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,07/19/2026,,22962.50,,,,,,,,23,,4,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AA VERT FIN CAP W/LED,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/ 12 MONTH AERONAUTICAL ACCESSORIES VERTICAL FIN CAP WITH LED LIGHT INSPECTION,Aeronautical Accessories ICA AA-06111 REV. C,,,,,0.50,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AFS IVF 300HR/12M,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/12 MONTH DONALDSON IVF FILTER CLEANING AND INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,0.20,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 DART BEARPAW,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/12 MONTH DART BEAR PAW INSPECTION,DART ICA-D206-559 REV. 5,,,,,0.20,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 PARAVION SNOW DEFL 300HR/12MO,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,300 HOUR/12 MONTH PARAVION SNOW DEFLECTOR AND DZUS HARDWARE INSPECTION,Paravion PR-206/407SD-120M REV. 4,,,,,0.20,,07/19/2025,22662.50,,,80044.00,,12,300.00,,,,,,,,,,07/31/2026,,22962.50,,,,,,,,5,,5,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,53 04-300,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,AIRWORTHINESS,,300 HOUR TAILBOOM ASSEMBLY AIRWORTHINESS LIMITATIONS INSPECTION,DMC-407-A-04-00-00-00A-288A-A TABLE 2,,,,,1.00,"Ref. BHT-407-MPI, CH. 4 AIRWORTHINESS LIMITATIONS, DMC-407-A-04-00-00-00A-288A-A, Table 2 and Figure 5.",07/18/2025,22662.50,,,80044.00,0,0,300.00,0,0.00,0.00,0,0,30.00,0,0.00,0.00,,,22962.50,,,,,,,,,,,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,AD 2012-18-09 AMD 39-17185,Airframe,22896.40,0.00,0,80539.00,AD,,,,AD 2012-18-09 ROTORCRAFT TAILBOOM HARDWARE ATTACHMENT,,,,,,,Complied with per AD with no defects noted,07/20/2025,22662.50,,,80044.00,,,300.00,,,,,,,,,,,,22962.50,,,,,,,,,,,,66.10,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,00,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,,,FAA QUARTERLY AIRWORTHINESS DIRECTIVE AUDIT REF. CLASSIC REQUIREMENT,SEE NOTES,,,,,,SEE TASK CARD FOR INSTRUCTIONS ON HOW TO COMPLETE THIS TASK.,02/03/2026,5110.00,,,12639.00,0,3,,0,0.00,0.00,0,10,,0,0.00,0.00,05/03/2026,,,,,,,,,,7,,2,,,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N407CP,CLASSIC AIR MEDICAL,02/24/2026,9966.10,1,00,Airframe,9966.10,0.00,1,21806.00,INSPECTION,,,,FAA QUARTERLY AIRWORTHINESS DIRECTIVE AUDIT REF. CLASSIC REQUIREMENT,SEE NOTES,,,,,,SEE TASK CARD FOR INSTRUCTIONS ON HOW TO COMPLETE THIS TASK.,02/03/2026,9951.60,,,21734.00,0,3,,0,0.00,0.00,0,10,,0,0.00,0.00,05/03/2026,,,,,,,,,,7,,2,,,,,,,,,,No,10+ Days,,05/03/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,25 AA TB RADAR ALT MNT KIT,Airframe,10547.60,,0,26501.00,INSPECTION,,ICA,,100 HOUR TAILBOOM RADAR ALTIMETER MOUNT KIT INSPECTION,Aeronautical Accessories ICA AA-TBA-16-008 REV. B,,,,,,100 HOUR TAILBOOM RADAR ALTIMETER MOUNT KIT INSPECTION,01/09/2026,10514.00,,,26321.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,10614.00,,,,,,,,,,,,66.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,25 AFS IBF 100HR,Airframe,10547.60,,0,26501.00,INSPECTION,,ICA,,100 HOUR DONALDSON IBF VISUAL INSPECTION-,AFS-BH407-IBF-KIT-ICA,,,,,,"The systems and electrical components are to be visually inspected in accordance  with Table 1 every 100 hours and annual. These components include the following: Wiring, Wiring  Harness, Connectors, Backshells, Circuit Breaker, Cockpit Switch / Indicator, Differential Pressure Switch, Filter Maintenance Aid, and Actuator.",01/09/2026,10514.00,,,26321.00,,,100.00,,,,,,,,,,,,10614.00,,,,,,,,,,,,66.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,25 AFS IVF 100HR,Airframe,10547.60,,0,26501.00,INSPECTION,,ICA,,100 HOUR DONALDSON IVF INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,,"Ref. Donaldson Filtration Solutions ICA AFS-BH407-IBF-KIT-ICA, Table 1.",01/09/2026,10514.00,,,26321.00,,,100.00,,,,,,,,,,,,10614.00,,,,,,,,,,,,66.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,25 HELIFAB BTL MNT 100HR,Airframe,10547.60,,0,26501.00,INSPECTION,,ICA,,100 HOUR HELIFAB PORTABLE OXYGEN BOTTLE MOUNT INSPECTION,HF-206-ICA-OXYGEN BOTTLE MOUNT-1 REV. F,,,,,,This inspection is to be performed by a qualified technician.- In conjunction with this inspection a complete preflight  inspection must be accomplished in accordance with Section 5.2.,01/09/2026,10514.00,,,26321.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,10614.00,,,,,,,,,,,,66.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,62 04-10,Airframe,10547.60,,0,26501.00,INSPECTION,,AIRWORTHINESS,A-374,100 HOUR MAIN ROTOR YOKE ASSEMBLY AIRWORTHINESS LIMITATIONS  INSPECTION,"BHT-407-MPI, Ch. 4 Airworthiness Limitations",,,,,,"REF. BHT-407-MPI, CH. 4 AIRWORTHINESS LIMITATIONS SCHEDULE TABLE 2 DMC-407-A-04-00-00-00A-288A-A.",01/09/2026,10514.00,,,26321.00,,,100.00,,,,,,,,,,,,10614.00,,,,,,,,,,,,66.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 PARAVION SNOW DEFL 300HR/12M,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,300 HOUR/12 MONTH PARAVION SNOW DEFLECTOR AND DZUS HARDWARE INSPECTION,Paravion PR-206/407SD-120M REV. 4,,,,,,Ref. Paravion PR-206/407SD-120M,09/01/2025,2759.80,,,6948.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,09/30/2026,,3059.80,,,,,,,,4,,7,,116.40,,,,,,,,No,10+ Days,,05/04/2026,,,,,,,,,,,
N862YB,CLASSIC AIR MEDICAL,02/26/2026,2105.50,0,64 10-00,Airframe,2105.50,0.00,0,5525.00,PART,Overhaul,RII,,(RII) TAIL ROTOR HUB ASSEMBLY - OVERHAUL,"BHT-407-MPI, Ch. 5,  Component Overhaul Schedule",407-012-101-115,A-174,,,,"Ref. DMC-407-A-05-10-00-02A-281A-A.
Perform 2500 Hour Overhaul per BHT-407-CR&O, Ch. 64.",11/13/2023,315.30,,,,,,2500.00,,,,,,250.00,,,,,,2273.00,,,,,,,,,,,,167.50,,,,,,,,No,10+ Days,,05/04/2026,,,,20079.40,542.30,,,,,RII; Monthly Planning,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,34 GARMIN GTN650XI 250HR/12M,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,250 HOUR/12 MONTH GARMIN GTN 650XI INSPECTION,GARMIN ICA 190-01007-D1 REV. 2,,,,,,,09/29/2025,2811.20,,,7016.00,0,12,250.00,0,0.00,0.00,0,0,,0,0.00,0.00,09/29/2026,,3061.20,,,,,,,,3,,7,,117.80,,,,,,,,No,10+ Days,,05/05/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 AA TB RADAR ALT MNT KIT,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HOUR TAILBOOM RADAR ALTIMETER MOUNT KIT INSPECTION,Aeronautical Accessories ICA AA-TBA-16-008,,,,,,Aeronautical Accessories ICA AA-TBA-16-008 REV. B,02/07/2026,3251.20,,,7397.00,,,100.00,,,,,,,,,,,,3351.20,,,,,,,,,,,,86.20,,,,,,,,No,10+ Days,,05/06/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,62 04-10,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,AIRWORTHINESS,MR Hub A-55,100 HOUR MAIN ROTOR YOKE ASSEMBLY AIRWORTHINESS LIMITATIONS  INSPECTION,"BHT-407-MPI, Ch. 4 Airworthiness Limitations",,,,,,"REF. BHT-407-MPI, CH. 4 AIRWORTHINESS LIMITATIONS SCHEDULE TABLE 2 DMC-407-A-04-00-00-00A-288A-A",02/07/2026,3251.20,,,7397.00,,,100.00,,,,,,,,,,,,3351.20,,,,,,,,,,,,86.20,,,,,,,,No,10+ Days,,05/06/2026,,,,,,,,,,,
N407MZ,CLASSIC AIR MEDICAL,02/26/2026,2316.40,0,72 72/150,Engine 1,2739.00,5279.00,0,0.00,INSPECTION,,INSPECT,CAE-847339,150 HOUR/12 MONTH ENGINE INSPECTION,RR-M250-C47E/4-O&M Ch. 72-00-00-200-801 Table 6.,,,,,,"BEFORE YOU UNDERTAKE A INSPECTION OR MAINTENANCE ACTION, CONSULT THE REFERENCED PARAGRAPHS OF THE OPERATION AND MAINTENANCE MANUAL. FAILURE TO DO SO COULD RESULT IN EQUIPMENT DAMAGE OR DESTRUCTION AND POSSIBLY RESULT IN PERSONNEL DEATH OR INJURY . Note: Compliance to the 150 hour and 300 hour items in this table must be performed at least every 12 calendar months or by hours, whichever occurs first. This inspection checklist can only be used if the operator uses an approved third generation (hts) oil",02/18/2026,2727.40,,5253.00,,,12,150.00,,,,,,,,,,02/18/2027,,2877.40,,,,,,,,23,,11,,138.40,,,,,,,,No,10+ Days,,05/06/2026,,,,,,,,,,,
N407TH,CLASSIC AIR MEDICAL,02/26/2026,8476.90,2,25 PARAVION SNOW DEFL 300HR/12M,Airframe,8476.90,0.00,2,19871.00,INSPECTION,,ICA,,300 HOUR/12 MONTH PARAVION SNOW DEFLECTOR AND DZUS HARDWARE INSPECTION,Paravion PR-206/407SD-120M REV. 4,,,,,0.20,REF : Paravion PR-206/407SD-120M REV. 4,10/24/2025,8317.00,,,19528.00,,12,300.00,,,,,,,,,,10/31/2026,,8617.00,,,,,,,,5,,8,,140.10,,,,,,,,No,10+ Days,,05/07/2026,,,,,,,,,,,
N407ZM,CLASSIC AIR MEDICAL,02/25/2026,5300.60,1722,25 AFS IBF 100HR,Airframe,5300.60,0.00,1722,13115.00,INSPECTION,,ICA,,100 HOUR DONALDSON IBF VISUAL INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,,Completed on HSU Log Page # 09911,12/20/2025,5257.30,,,12992.00,,,100.00,,,,,,,,,,,,5357.30,,,,,,,,,,,,56.70,,,,,,,,No,10+ Days,,05/08/2026,,,,,,,,,,,
